id,dataset,split,question,context,accepted_answers,model_answer,auto_correctness_label,manual_correctness_label,raw_generation_confidence,hidden_state_method,run_id,review_notes
squad-validation-557,squad_validation_1000,train,Who exclusively broadcast the game in Spanish after reaching an agreement with the NFL and CBS?,"On December 28, 2015, ESPN Deportes announced that they had reached an agreement with CBS and the NFL to be the exclusive Spanish-language broadcaster of the game, marking the third dedicated Spanish-language broadcast of the Super Bowl. Unlike NBC and Fox, CBS does not have a Spanish-language outlet of its own that could broadcast the game (though per league policy, a separate Spanish play-by-play call was carried on CBS's second audio program channel for over-the-air viewers). The game was called by ESPN Deportes' Monday Night Football commentary crew of Alvaro Martin and Raul Allegre, and sideline reporter John Sutcliffe. ESPN Deportes broadcast pre-game and post-game coverage, while Martin, Allegre, and Sutcliffe contributed English-language reports for ESPN's SportsCenter and Mike & Mike.",ESPN Deportes,ESPN Deportes exclusively broadcast the game in Spanish after reaching an agreement,1,,0.9882900970145371,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-558,squad_validation_1000,test,Who was the sideline reporter for ESPN Deportes?,"On December 28, 2015, ESPN Deportes announced that they had reached an agreement with CBS and the NFL to be the exclusive Spanish-language broadcaster of the game, marking the third dedicated Spanish-language broadcast of the Super Bowl. Unlike NBC and Fox, CBS does not have a Spanish-language outlet of its own that could broadcast the game (though per league policy, a separate Spanish play-by-play call was carried on CBS's second audio program channel for over-the-air viewers). The game was called by ESPN Deportes' Monday Night Football commentary crew of Alvaro Martin and Raul Allegre, and sideline reporter John Sutcliffe. ESPN Deportes broadcast pre-game and post-game coverage, while Martin, Allegre, and Sutcliffe contributed English-language reports for ESPN's SportsCenter and Mike & Mike.",John Sutcliffe. | John Sutcliffe | Sutcliffe,John Sutcliffe was the sideline reporter for ESPN Deportes.,1,,0.9350737297534287,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-559,squad_validation_1000,train,What agency did the Spanish version of the Super Bowl?,"On December 28, 2015, ESPN Deportes announced that they had reached an agreement with CBS and the NFL to be the exclusive Spanish-language broadcaster of the game, marking the third dedicated Spanish-language broadcast of the Super Bowl. Unlike NBC and Fox, CBS does not have a Spanish-language outlet of its own that could broadcast the game (though per league policy, a separate Spanish play-by-play call was carried on CBS's second audio program channel for over-the-air viewers). The game was called by ESPN Deportes' Monday Night Football commentary crew of Alvaro Martin and Raul Allegre, and sideline reporter John Sutcliffe. ESPN Deportes broadcast pre-game and post-game coverage, while Martin, Allegre, and Sutcliffe contributed English-language reports for ESPN's SportsCenter and Mike & Mike.",ESPN Deportes,ESPN Deportes,1,,0.825277470736679,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-560,squad_validation_1000,train,Who were the ESPN Deportes commentators for Super Bowl 50?,"On December 28, 2015, ESPN Deportes announced that they had reached an agreement with CBS and the NFL to be the exclusive Spanish-language broadcaster of the game, marking the third dedicated Spanish-language broadcast of the Super Bowl. Unlike NBC and Fox, CBS does not have a Spanish-language outlet of its own that could broadcast the game (though per league policy, a separate Spanish play-by-play call was carried on CBS's second audio program channel for over-the-air viewers). The game was called by ESPN Deportes' Monday Night Football commentary crew of Alvaro Martin and Raul Allegre, and sideline reporter John Sutcliffe. ESPN Deportes broadcast pre-game and post-game coverage, while Martin, Allegre, and Sutcliffe contributed English-language reports for ESPN's SportsCenter and Mike & Mike.",Alvaro Martin and Raul Allegre,Alvaro Martin and Raul Allegre.,1,,0.855428890596418,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-561,squad_validation_1000,train,Who was the ESPN Deportes sideline commentator for Super Bowl 50?,"On December 28, 2015, ESPN Deportes announced that they had reached an agreement with CBS and the NFL to be the exclusive Spanish-language broadcaster of the game, marking the third dedicated Spanish-language broadcast of the Super Bowl. Unlike NBC and Fox, CBS does not have a Spanish-language outlet of its own that could broadcast the game (though per league policy, a separate Spanish play-by-play call was carried on CBS's second audio program channel for over-the-air viewers). The game was called by ESPN Deportes' Monday Night Football commentary crew of Alvaro Martin and Raul Allegre, and sideline reporter John Sutcliffe. ESPN Deportes broadcast pre-game and post-game coverage, while Martin, Allegre, and Sutcliffe contributed English-language reports for ESPN's SportsCenter and Mike & Mike.",John Sutcliffe. | John Sutcliffe | Sutcliffe,The context does not specify the ESPN Deportes sideline commentator for Super,0,,0.9005013564932496,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-562,squad_validation_1000,validation,What service did Verizon customers need to use to stream the game on their smartphones?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",NFL Mobile | NFL Mobile service.,Verizon Wireless customers needed to use the NFL Mobile service to stream,1,,0.8546439719098787,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-563,squad_validation_1000,validation,On what service could the ESPN Deportes broadcast be streamed?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",WatchESPN,"WatchESPN.

The ESPN Deportes Spanish broadcast was made available",1,,0.9649819077013108,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-564,squad_validation_1000,train,What CBS website provided a stream?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",CBSSports.com | CBSSports,CBSSports.com,1,,0.9733208113859995,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-565,squad_validation_1000,test,On what game console was the CBS Sports app available?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",Xbox One,"The CBS Sports app was available on tablets, Windows 1",0,,0.9948559473994372,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-566,squad_validation_1000,test,What version of Windows supported the CBS sports app?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",10,The context does not specify which version of Windows supported the CBS,0,,0.9162923330844033,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-567,squad_validation_1000,validation,What was the domain name of the site that streamed the Super Bowl 50 game?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",CBSSports.com,The context does not specify the domain name of the site that,0,,0.9617031004078403,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-568,squad_validation_1000,train,Which game console could viewers stream the game on?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",Xbox One | Xbox,The context does not specify which game console viewers could stream the,0,,0.9238978212404836,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-569,squad_validation_1000,validation,Which smartphone customers were the only people who could stream the game on their phones?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",Verizon Wireless customers | Verizon,The context does not specify which smartphone customers were the only people,0,,0.9663122606856761,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-570,squad_validation_1000,test,What app did viewers use to watch the game on their smartphones?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",NFL Mobile service | the CBS Sports apps | NFL,NFL Mobile,1,,0.8529051342566544,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-571,squad_validation_1000,train,Which wireless company had exclusive streaming rights on mobile phones?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",Verizon,"Verizon Communications.

The context does not specify the name of",1,,0.7459020890140828,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-572,squad_validation_1000,train,Which mobile service were Verizon customers able to watch Super Bowl 50 on their phones?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",NFL Mobile service. | NFL Mobile | NFL,Verizon Wireless customers could only watch Super Bowl 50 on,0,,0.836600574244583,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-573,squad_validation_1000,train,"What did CBS provide of the Super Bowl 50 broadcast for its website, some apps and media players?","CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",digital streams of the game | digital streams,The context does not specify what CBS provided of the Super Bowl,0,,0.9179761088320458,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-574,squad_validation_1000,test,What cellular carrier had the only contract for the Super Bowl to be shown on smartphones?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",Verizon,The context does not specify the cellular carrier with the only contract,0,,0.9302092972388651,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-575,squad_validation_1000,train,Where was the ESPN Deportes Spanish version of Super Bowl 50 available?,"CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku). Due to Verizon Communications exclusivity, streaming on smartphones was only provided to Verizon Wireless customers via the NFL Mobile service. The ESPN Deportes Spanish broadcast was made available through WatchESPN.",WatchESPN. | through WatchESPN | WatchESPN,The context does not specify where the ESPN Deportes Spanish broadcast of,0,,0.931114440436541,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-576,squad_validation_1000,train,What talk show followed immediately after Super Bowl 50 on CBS?,"As opposed to broadcasts of primetime series, CBS broadcast special episodes of its late night talk shows as its lead-out programs for Super Bowl 50, beginning with a special episode of The Late Show with Stephen Colbert following the game. Following a break for late local programming, CBS also aired a special episode of The Late Late Show with James Corden.",The Late Show with Stephen Colbert | Late Show with Stephen Colbert,"The Late Show with James Corden.

The context does",0,,0.8154078245427867,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-577,squad_validation_1000,train,What show aired on CBS after late local programming?,"As opposed to broadcasts of primetime series, CBS broadcast special episodes of its late night talk shows as its lead-out programs for Super Bowl 50, beginning with a special episode of The Late Show with Stephen Colbert following the game. Following a break for late local programming, CBS also aired a special episode of The Late Late Show with James Corden.",The Late Late Show with James Corden | Late Late Show with James Corden,"The Late Late Show with James Corden.

The context",1,,0.9508834387890822,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-578,squad_validation_1000,train,Which late night comedy host show played immediately after Super Bowl 50 ended?,"As opposed to broadcasts of primetime series, CBS broadcast special episodes of its late night talk shows as its lead-out programs for Super Bowl 50, beginning with a special episode of The Late Show with Stephen Colbert following the game. Following a break for late local programming, CBS also aired a special episode of The Late Late Show with James Corden.",The Late Show with Stephen Colbert | Colbert,"The Late Late Show with James Corden.

The context",0,,0.9438785351909702,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-579,squad_validation_1000,train,"What other CBS talk show played, after the main one that began immediately after Super Bowl 50?","As opposed to broadcasts of primetime series, CBS broadcast special episodes of its late night talk shows as its lead-out programs for Super Bowl 50, beginning with a special episode of The Late Show with Stephen Colbert following the game. Following a break for late local programming, CBS also aired a special episode of The Late Late Show with James Corden.",The Late Late Show with James Corden | Late Late Show with James Corden,"The Late Late Show with James Corden.

The context",1,,0.9541967454604096,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-580,squad_validation_1000,test,What CBS show followed the Super Bowl?,"As opposed to broadcasts of primetime series, CBS broadcast special episodes of its late night talk shows as its lead-out programs for Super Bowl 50, beginning with a special episode of The Late Show with Stephen Colbert following the game. Following a break for late local programming, CBS also aired a special episode of The Late Late Show with James Corden.",The Late Show with Stephen Colbert | Late Show with Stephen Colbert,"The Late Show with Stephen Colbert.

The context describes a",1,,0.8063739767714592,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-581,squad_validation_1000,train,What followed The Late Show with Stephen Colbert?,"As opposed to broadcasts of primetime series, CBS broadcast special episodes of its late night talk shows as its lead-out programs for Super Bowl 50, beginning with a special episode of The Late Show with Stephen Colbert following the game. Following a break for late local programming, CBS also aired a special episode of The Late Late Show with James Corden.",late local programming,A special episode of The Late Late Show with James Corden,0,,0.9337503408034683,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-582,squad_validation_1000,train,What followed the late local programming after Super Bowl 50?,"As opposed to broadcasts of primetime series, CBS broadcast special episodes of its late night talk shows as its lead-out programs for Super Bowl 50, beginning with a special episode of The Late Show with Stephen Colbert following the game. Following a break for late local programming, CBS also aired a special episode of The Late Late Show with James Corden.",The Late Late Show with James Corden. | The Late Late Show with James Corden,A special episode of The Late Late Show with James Corden,1,,0.9552527720617899,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-583,squad_validation_1000,train,What was the base rate for a 30-second ad during Super Bowl 50?,"CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.","$5,000,000 | $5,000,000,","$5,000,000",1,,0.9967319090757246,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-584,squad_validation_1000,validation,What beverage company signed a contract allowing them to broadcast ads at a discount?,"CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.",Anheuser-Busch InBev,"Anheuser-Busch InBev.

The context does",1,,0.9119881368243681,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-585,squad_validation_1000,train,"What brand sponsored the ""Crash the Super Bowl"" contest?","CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.",Doritos,"Doritos sponsored the ""Crash the Super Bowl"" contest.",1,,0.984690731872164,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-586,squad_validation_1000,train,What anniversary of the Pokémon franchise was celebrated during the Super Bowl?,"CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.",20th | the 20th,The 20th anniversary of the Pokémon video game and,1,,0.9702481737931473,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-587,squad_validation_1000,train,What was the starting cost for a TV commercial lasting 30 seconds and airing during Super Bowl 50?,"CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.","$5,000,000","$5,000,000",1,,0.9840094033253224,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-588,squad_validation_1000,train,Which company was given permission to air TV commercials during Super Bowl 50 at a discounted price?,"CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.",Anheuser-Busch InBev,Anheuser-Busch InBev was given permission to air,1,,0.9589512693291455,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-589,squad_validation_1000,train,Which company held a contest whereupon contestants could enter for a chance to have their own commercial shown during Super Bowl 50?,"CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.",Doritos,Doritos held a contest whereupon contestants could enter for a chance,1,,0.9614201179117144,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-590,squad_validation_1000,validation,Which video gaming company debuted their ad for the first time during Super Bowl 50?,"CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.",Nintendo,The context does not specify which video gaming company debuted their ad,0,,0.9553573532026579,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-591,squad_validation_1000,test,Who made their Super Bowl commercial debut with Nintendo?,"CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.",The Pokémon Company,Nintendo made their Super Bowl commercial debut with the 20,0,,0.9359793469271824,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-592,squad_validation_1000,train,Which company has been able to air multiple ads at a steep discount?,"CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.",Anheuser-Busch InBev,"Anheuser-Busch InBev.

The context says",1,,0.8390013590942477,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-593,squad_validation_1000,train,Which company has held contests for fans to  create their own ad for the company?,"CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.",Doritos,Doritos has held contests for fans to create their own ad,1,,0.962686188423785,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-594,squad_validation_1000,train,What company was in its last year for getting Super Bowl commercials at a big discount?,"CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.",Anheuser-Busch InBev,"Anheuser-Busch InBev.

The context does",1,,0.8454595268189434,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
squad-validation-595,squad_validation_1000,train,What company was this the last Super Bowl they would let customers have an opportunity to get their own commercial ideas aired?,"CBS set the base rate for a 30-second advertisement at $5,000,000, a record high price for a Super Bowl ad. As of January 26, the advertisements had not yet sold out. CBS mandated that all advertisers purchase a package covering time on both the television and digital broadcasts of the game, meaning that for the first time, digital streams of the game would carry all national advertising in pattern with the television broadcast. This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount. It was also the final year that Doritos, a longtime sponsor of the game, held its ""Crash the Super Bowl"" contest that allowed viewers to create their own Doritos ads for a chance to have it aired during the game. Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.",Doritos,"Doritos.

The context says that Doritos was a",1,,0.786031620531767,answer_mean,freegpu-squad1000-_kaggle_input_models_google_gemma_transformers_2b-it_3-answermean,
