id,dataset,split,question,context,accepted_answers,model_answer,auto_correctness_label,manual_correctness_label,raw_generation_confidence,hidden_state_method,run_id,review_notes
triviaqa-rc.nocontext-validation-606,triviaqa_rc_nocontext_validation_1000,train,Which fictional girls' boarding school was created by the cartoonist Ronald Searle,,"St. Trinians | St. Trinians School | St. Trinian's School | Beth Marie Centre | The Beth Marie centre | West heath girl's school | Beth Marie center | St Trinian's School | St Trinian's School for Girls, Edinburgh | The Beth Marie center | New School at West Heath | St Trinnean's | St. trinian | West Heath girls' school | Saint Trinians | West heath School | St Trinians School | The New School At West Heath | St Trinions | St. Trinian's | St Trinians | St Trinnean's School for Girls, Edinburgh | St Trinian | West Heath girls school | St Trinian's | St. Trinnean's School | st trinnean s school for girls edinburgh | st trinian s school | st trinian s school for girls edinburgh | west heath girl s school | st trinian s | st trinnean s | st trinnean s school",Hogwarts School of Witchcraft and Wizardry,0,,0.9522578517098997,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-607,triviaqa_rc_nocontext_validation_1000,train,Who played the character Mr Chips in the 2002 TV adaptation of Goodbye Mr Chips,,Martin Clunes | Philippa Braithwaite | Lucy Aston,Kenneth Branagh,0,,0.7802345430844733,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-608,triviaqa_rc_nocontext_validation_1000,train,Rarely is the question asked: Is our children learning?,,"George W Bush | George Walker Bush | Dubya | Bush, George W. | Bush Jr. | George W. Bush (painter) | W Bush | Bushian | Gorge w bush | Bush the younger | George w | Bush 43 | Bush II | George the Younger | George W. Bussh | George W. Bush Street | George Bush (43rd U.S. President) | G W Bush | Dubyuh | George Bush jr. | G.W. Bush | W. bush | Dubya Bush | G. W. Bush | US President George W. Bush | G.w.bush | Bush Junior | George W. Bush, 43rd President of the United States | George Bush (2000) | George w. | Gorge W. Bush | G. Walker Bush | GEORGE W. BUSH | George Dubya Bush | Geroge W Bush | 2004 Republican Presidential Nominee | George Bush II | Baby Bush | 2000 Republican Presidential Nominee | Junior Bush | President Bush (2000) | Goerge W. Bush | George Bush Jr | George W. Budh | 43rd President of the United States | George W. Buah | G Dub | George W Bush Jr | 43rd Pesident of the United States | Jorge W. Bush | International perception of george W. Bush | GeorgeWBush | George bush 43 | Bush (43) | George Bush 2 | George Bush (43) | Bush-43 | George Bush Junior | George Wаlker Bush | Gw bush | G. W. B. | Bushists | Religious faith of George W. Bush | President Bush (43) | George W.Bush | George Bush, Jr. | G. Dub | President George W Bush | Former President George W. Bush | President George Walker Bush | george w budh | g walker bush | jorge w bush | us president george w bush | george w bush street | goerge w bush | 43rd pesident of united states | george w bush 43rd president of united states | george w buah | george bush 2000 | international perception of george w bush | george w bush painter | bush george w | president bush 2000 | religious faith of george w bush | president bush 43 | former president george w bush | 43rd president of united states | g w b | george w bussh | bush jr | bush younger | george bush 43rd u s president | george younger",Is our children learning?,0,,0.822029430626806,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-609,triviaqa_rc_nocontext_validation_1000,train,"Are you going to come quietly, or do I have to use earplugs?",,"Spike Milligan | Terence Alan Patrick Seán Milligan | Terence Alan Patrick Seán Milligan KBE | Terence Alan Patrick Seán Milligan, KBE",Use earplugs.,0,,0.9106433512682394,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-610,triviaqa_rc_nocontext_validation_1000,test,Which shipping forecast area is directly north of German Bight?,,Fisher | Fishers | Fisher (disambiguation) | fisher disambiguation,"North Sea Shipping Forecast Area

(Note:",0,,0.8331320836337279,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-611,triviaqa_rc_nocontext_validation_1000,train,By what name did Samuel Langhorne Clemens publish his novels under?,,"Mark Twain | Thomas Jefferson Snodgrass | Sam Clemens | Samuel Clements | Twainesque | Samuel Langhorn Clemens | Twain, Mark | Sergeant Fathom | Samuel Longhorn Clemens | Samuel L. Clemens | Samuel Langhorne Clemens | Sam Langhorne Clemens | Samuel Clemens | SL Clemens | Twainian | Reports of my death are greatly exaggerated | Soleather | W. Epaminondas Adrastus Blab | Samuel Longhorne Clemens | Marc Twain | Samual Clemens | twain mark | samuel l clemens | w epaminondas adrastus blab",Mark Twain,1,,0.9997989141877007,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-612,triviaqa_rc_nocontext_validation_1000,train,Who wrote the novel Rasselas in a single week in 1759 to pay for his mother's funeral?,,"Samuel Johnson | Johnsonism | The Great Cham Of Literature | Doctor Johnson | Probus Brittanicus | Dr. Samuel Johnson | Dr. Johnson | Johnsoniana | Johnsonian | Dr Samuel Johnson | Dr Johnson | Johnson, Samuel | johnson samuel | great cham of literature",Samuel Johnson,1,,0.9939554549075442,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-613,triviaqa_rc_nocontext_validation_1000,validation,Who painted Girl with a Pearl Earring?,,Johannes Vermeer | Johannes Vermeer van Delft | Catherina Bolnes | Johannes (Jan) Vermeer | Johannes %22Jan%22 Vermeer | Jan van Der Meer | Johan Vermeer | Jan van der Meer van Delft | Vermeer | Jan Vermeer van Delft | Jan Vermeer | johannes jan vermeer | johannes 22jan 22 vermeer,Johannes Vermeer,1,,0.9997285580686455,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-614,triviaqa_rc_nocontext_validation_1000,train,What is 1009 when expressed as Roman Numerals?,,MIX | MIXAL | MIXAL programming language | MIX (computer programming) | mix computer programming,"CMIX

(Note: The correct Roman numer",0,,0.8806879677875641,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-615,triviaqa_rc_nocontext_validation_1000,train,Who had hits with Go Now and Nights in White Satin?,,"Moody Blues | The Moody Blues | Moodies | MoodyBlues | 22 thousand days | Twenty-two thousand days | 22,000 days | Moody Blues,The | Moody Blues, The | 22000 days | twenty two thousand days | 22 000 days",The Moody Blues,1,,0.8355992939795663,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-616,triviaqa_rc_nocontext_validation_1000,test,Which statesman was known as the Iron Chancellor?,,"Otto Van Bismark | Count von Bismarck-Schoenausen | Iron Chancellor (disambiguation) | Otto Von Bismarck | Prince Otto Eduard Leopold von Bismarck | Otto von Bismark | Accident Insurance Bill of 1884 | Otto vanBismark | Otto Eduard Leopold, Furst von Bismarck | Otto von Blotto | Bismarckian | Otto Fürst von Bismarck | Otto van Bismarck | Otto Eduard Leopold Bismarck | Otto Fuerst von Bismarck | Otto Eduard Leopold von Bismarck | Economy of Germany under Bismarck | Otto Eduard Leopold von Bismarck, Count of Bismarck-Schönhausen, Duke of Lauenburg, Prince of Bismarck | Otto Eduard Leopold, Fuerst von Bismarck | Count Otto von Bismarck | Health Insurance Bill of 1883 | Iron Chancellor | Otto Furst von Bismarck | Otto Bismarck | Prince Bismarck | Kaizer Bismark | Otto Eduard Leopold Von, Prince Bismarck | Kaiser Bismark | Otto of Bismarck | Old Age and Disability Insurance Bill of 1889 | Otto Eduard Leopold von Bismarck, Prince Bismarck | Von Bismarck | Prince Otto Edward Leopold von Bismarck | Otto Eduard Leopold, Fürst von Bismarck | The Iron Chancellor | Von bismark | otto eduard leopold von bismarck count of bismarck schönhausen duke of lauenburg prince of bismarck | count von bismarck schoenausen | otto eduard leopold fuerst von bismarck | otto eduard leopold von prince bismarck | otto eduard leopold furst von bismarck | otto eduard leopold fürst von bismarck | otto eduard leopold von bismarck prince bismarck | iron chancellor disambiguation",Otto von Bismarck,1,,0.9998185063191761,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-617,triviaqa_rc_nocontext_validation_1000,train,What was left in Pandora's Box after all the evil escaped?,,Hope | Hopes | Aspiration (long-term hope) | False hope | aspiration long term hope,Hope,1,,0.519241368400006,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-618,triviaqa_rc_nocontext_validation_1000,test,What type of bird was the first released by Noah?,,Raven | Corbies | Ravin | Raven (bird) | raven bird,Dove,0,,0.7588511774135378,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-619,triviaqa_rc_nocontext_validation_1000,train,What is the state capital of Florida?,,"Tallahassee | Tallahasee | Talahassee | Tallahassee, Fl | Tallahassee, FL. | Tallahassee (FL) | Swift Creek Middle School | Flag of Tallahassee, FL | Tallahasse | Tallahassee, Florida | Capital of Florida | UN/LOCODE:USTLH | tallahassee fl | un locode ustlh | flag of tallahassee fl | tallahassee florida",Tallahassee,1,,0.9997526176048233,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-620,triviaqa_rc_nocontext_validation_1000,train,Who was sacked as the Beatles' drummer and replaced by Ringo Starr?,,Pete Best | Pete Best & The All Stars | Best of the Beatles | Pete Best discography | Pete Best Four | Randolph Peter Best | The Pete Best Band | best of beatles | pete best all stars | pete best band,Pete Best,1,,0.9995848640074901,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-621,triviaqa_rc_nocontext_validation_1000,validation,In which is Shakespeare's plays are the title character's last words the rest is silence?,,"Hamlet | The Murder of Gonzago | Bernardo (character) | The Tragedy Of Hamlet Prince Of Denmark | Tragical History of Hamlet, Prince of Denmark | The tragical history of Hamlet | Hamletian | William Shakespeare's Hamlet | Hamlet of Denmark | The Tragical History of Hamlet, Prince of Denmark | Tragical History of Hamlet Prince of Denmark | The Revenge of Hamlett, Prince of Denmarke | Marcellus (Hamlet) | The Tragicall Historie of Hamlet, Prince of Denmarke | Hamlet (Shakespeare) | Hamlet (play) | The Tragicall Historie of Hamlet, Prince of Denmarke. | The Tragical History Of Hamlet Prince of Denmark | Goodnight sweet prince | Hamlet, Prince of Denmark | Man delights not me | Bernardo (Hamlet) | The Tragedy of Hamlet | The Tragedy of Hamlet, Prince of Denmark | tragical history of hamlet | revenge of hamlett prince of denmarke | hamlet shakespeare | marcellus hamlet | bernardo character | tragicall historie of hamlet prince of denmarke | murder of gonzago | hamlet play | bernardo hamlet | william shakespeare s hamlet | hamlet prince of denmark | tragedy of hamlet | tragedy of hamlet prince of denmark","Hamlet's last words are ""The rest is silence",1,,0.762416684155296,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-622,triviaqa_rc_nocontext_validation_1000,train,"Tsar Nicholas I abidacated in 1917, who was the other monarch to abdicate during this period?",,"Constantine I of Greece | Constantine I, King of the Hellenes | Konstantinos I of Greece | Constantine XII | Constantine Oldenburg | Konstantinos I | Constantine I of the Hellenes | constantine i of hellenes | constantine i king of hellenes",King George V of the United Kingdom,0,,0.8600657344185433,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-623,triviaqa_rc_nocontext_validation_1000,test,"Which Roman Emperor was allegedy killed by his wife, Aggripina, in AD54?",,"Claudius | Emperor Claudius in fiction | Emperor Claudius I | Tiberius Drusus Nero | Claudius, Roman emperor | Tiberius Claudius Drusus Nero Germanicus | Tiberius Claudius Nero Germanicus | Claudius in popular culture | Tiberias Germanicus | Tiberius Claudius Caesar Augustus Germanicus | Tiberius Drusus Claudius I | Tiberius Claudius Caesar Germanicus | Claudius in fiction | Claudius I | Tiberius Claudius Caesar | Tiberius Claudius Nero Caesar Drusus | Tiberius Claudius Drusus | Emperor Claudius | claudius roman emperor",Claudius,1,,0.9587270837794831,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-624,triviaqa_rc_nocontext_validation_1000,train,Whose last words were Et Tu Brute according to Shakespeare?,,"Julius Ceasar | Julious caesar | Literary works of Julius Caesar | Julius Caesar (Roman) | IVLIVS CÆSAR | Julius Caesar | Divus Iulius | Caesar, Julius | Julius caesar quotes | Juluis Cesar | Giulius Caesar | Caesar Dictator | IMP. CAESAR | Gayus Julius Caesar | C. Julius Caesar | Commentaries of Julius Cæsar | Ivlivs Caesar | IMP. CÆSAR | Caesar the Dictator | Iulius Caesar | Gaius Iulius Gaii filius Gaii nepos Caesar | IMP•C•IVLIVS•CAESAR•DIVVS | Julius Seizer | Caius Iulius Caesar | Julius Ceaser | IMP*C*IVLIVS*CAESAR*DIVVS | Julias ceaser | I am the republic | Julias caesar | CAIVS IVLIVS CAESAR | Imperator Gaius Iulius Caesar Divus | DIVVS IVLIVS | Julis Caesar | Caesars death | Caesar complex | Julius Caesra | Conspiracy (caesar) | Caesar | Political career of Julius Caesar | Julius Cesar | Julius Caeser | Julius Cæsar | Julius Caesar Assassination plot | julius caesar roman | conspiracy caesar | caesar julius | imp caesar | imp cæsar | i am republic | imp c ivlivs caesar divvs | c julius caesar",Julius Caesar,1,,0.822778056917548,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-625,triviaqa_rc_nocontext_validation_1000,train,Mel Gibson (1990) and Kenneth Branagh (1996) have both played which character in movies?,,"Hamlet | The Murder of Gonzago | Bernardo (character) | The Tragedy Of Hamlet Prince Of Denmark | Tragical History of Hamlet, Prince of Denmark | The tragical history of Hamlet | Hamletian | William Shakespeare's Hamlet | Hamlet of Denmark | The Tragical History of Hamlet, Prince of Denmark | Tragical History of Hamlet Prince of Denmark | The Revenge of Hamlett, Prince of Denmarke | Marcellus (Hamlet) | The Tragicall Historie of Hamlet, Prince of Denmarke | Hamlet (Shakespeare) | Hamlet (play) | The Tragicall Historie of Hamlet, Prince of Denmarke. | The Tragical History Of Hamlet Prince of Denmark | Goodnight sweet prince | Hamlet, Prince of Denmark | Man delights not me | Bernardo (Hamlet) | The Tragedy of Hamlet | The Tragedy of Hamlet, Prince of Denmark | tragical history of hamlet | revenge of hamlett prince of denmarke | hamlet shakespeare | marcellus hamlet | bernardo character | tragicall historie of hamlet prince of denmarke | murder of gonzago | hamlet play | bernardo hamlet | william shakespeare s hamlet | hamlet prince of denmark | tragedy of hamlet | tragedy of hamlet prince of denmark",King Lear,0,,0.7224908131093513,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-626,triviaqa_rc_nocontext_validation_1000,train,"The original United Artists film studio was founded in 1919 by D.W. Griffith, Mary Pickford, Douglas Fairbanks and who else?",,Charlie Chaplin | Roy Export Company Establishment | Charlie Chaplain | Charlie Chaplan | Charles chaplin | Charles Spencer Chaplin | CharlieChaplin | Sir Charles Spencer Chaplin | Sir Charlie Chaplin | Sir Charles Chaplin | Chaplinian | Charile Chaplin,Charlie Chaplin,1,,0.9998017316444353,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-627,triviaqa_rc_nocontext_validation_1000,train,Which Holiday movie favourite featured a character called Kevin McCallister?,,Home Alone | Home Alone House | Wet Bandits | Home alone family fun edition | Kenosha Kickers | Home Alone 1 | Home Alone (movie) | Screams with his hands on his face | Gus Polinski | Harry and Marv | Marv and Vera | Angels with Filthy Souls | Home Alone (film) | Marv Merchants | home alone movie | home alone film,Home Alone,1,,0.9990763275297345,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-628,triviaqa_rc_nocontext_validation_1000,train,Who was the author of Pygmalion'?,,"George Bernard Shaw | G. B. Shaw | G.B. Shaw | G B Shaw | Shaw, George Bernard | G.B.Shaw | George Barnard Shaw | G. Bernard Shaw | Plays Unpleasant | GB Shaw | Plays Pleasant | g bernard shaw | shaw george bernard",George Bernard Shaw,1,,0.9999611967522196,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-629,triviaqa_rc_nocontext_validation_1000,train,"Who was the third President of the USA, following on from George Washington and John Adams was also famed for his numerous inventions?",,"Thomas Jefferson | Thomas Jefforson | Tom Jefferson | Jefferson Administration | T jefferson | Tomas jefferson | Third President of the United States | T. Jefferson | Thomas Jefferson/First Inaugural Address | Jefferson, Thomas | President Thomas Jefferson | ThomasJefferson | President Jefferson | 3rd President of the United States | Sage of Monticello | Thomas Jeffersson | Thomas Jefferson/Second Inaugural Address | jefferson thomas | third president of united states | thomas jefferson first inaugural address | 3rd president of united states | thomas jefferson second inaugural address",Thomas Jefferson,1,,0.9990513045966698,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-630,triviaqa_rc_nocontext_validation_1000,train,What is the minimum age of someone running for the office of President of the United States?,,35 years of age,35 years old,1,,0.9985636732373373,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-631,triviaqa_rc_nocontext_validation_1000,train,England won the 1966 World Cup beating Germany 4-2. Hurst scored 3 of England's goals who scored the other?,,Martin Peters,Geoff Hurst,0,,0.8903373665879115,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-632,triviaqa_rc_nocontext_validation_1000,train,From which 1960s sci-fi movie did 1980s pop sensation Duran Duran take their name from a character from the movie?,,Barbarella | Barbarella (disambiguation) | barbarella disambiguation,"From ""2001: A Space Odyssey",0,,0.8683714073808436,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-633,triviaqa_rc_nocontext_validation_1000,test,What year did E.T. Hit the cinema screen?,,"1982 | one thousand, nine hundred and eighty-two | one thousand nine hundred and eighty two",1982,1,,0.9985130616493127,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-634,triviaqa_rc_nocontext_validation_1000,train,The Red Sea is connected to the Indian Ocean by which gulf ?,,"Gulf of Aden. | Gulf of Aden | Aden, Gulf of | Khalīj 'Adan | Gulf of Berbera | Gacanka Cadmeed | Pirate alley | خليج عدن | aden gulf of | khalīj adan",Gulf of Aden,1,,0.9113726043633469,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-635,triviaqa_rc_nocontext_validation_1000,train,The Red Setter is more properly known by which name?,,The Irish Setter. | Irish Setter | Red Setters | Red setter | Irish Settler,English Setter,0,,0.9660929948084604,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-636,triviaqa_rc_nocontext_validation_1000,train,What was the name of the World War I fighter ace nicknamed the Red Baron?,,"Manfred von Richtofen. | Manfred Albrecht Freiherr von Richthofen | Baron Manfred Albrecht von Richthofen | Manfred von Richtoven | Baron von Richtoven | Baron von Ricktoven | Red baron | Manfred von Richthofen (The Red Baron) | Baron von Richthoven | Manfred Von Richthofen | Manfred von Richtofen | Manfred Albrecht von Richthofen | The red barron | Manfred von Rickthoven | Manfred, Freiherr von Richthofen | Manfred von Rickthofen | Richthofen, Manfred, Freiherr von | Manfred von Richthoven | Baron Manfred von Richtofen | Baron Manfred von Richtoven | Baron Manfred von Rickthoven | Baron Manfred von Ricktoven | Baron Manfred von Rickthofen | The Red Battle Flyer | Manfred von Ricktoven | Baron von Rickthofen | Baron Manfred von Richthofen | Baron Von Richtofen | Baron von Rickthoven | Baron Manfred von Richthoven | The Red Baron | manfred von richthofen red baron | richthofen manfred freiherr von | manfred freiherr von richthofen | red barron | red battle flyer",Manfred von Richthofen,1,,0.9936488966744988,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-637,triviaqa_rc_nocontext_validation_1000,train,What is the capital of the U.S. state of Connecticut?,,"Hartford. | Hartford CT | Hartford, Connecticut | City of Hartford, Connecticut | Hartford (Connecticut) | Hartford Connecticut | Hartford, Conn. | Hartford, Ct. | Hartford, USA | Hartford, cn | Hartford | Hartford,CT | Hartford, CT | Capital of Connecticut | Hartford, Hartford County, Connecticut | Hartford (CT) | hartford conn | hartford hartford county connecticut | hartford usa | hartford cn | city of hartford connecticut",Hartford,1,,0.9999930063665262,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-638,triviaqa_rc_nocontext_validation_1000,train,What was founded by Ferdinand II of Aragon and Isabella I of Castile to keep Catholic orthodoxy as the major religion of their kingdoms?,,Spanish Inquisition | The Spanish Inquisition | Spanish Casual Q&A | Future of carla | Spanish Inqusition | Spanish Inquistion | Spanish Inquisiton | Grand Inquisitor of Spain | spanish casual q,The Spanish Inquisition,1,,0.9814237770194453,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-639,triviaqa_rc_nocontext_validation_1000,train,"In golf, what name is given to a score of three under par on a given hole?",,Albatross | אלבטרוס | Diomedeidae | Goonie bird | Goony bird | Albatrosses | Giant Albatross,Birdie,0,,0.97816582893788,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-640,triviaqa_rc_nocontext_validation_1000,validation,"In dentistry, what is the name given to hardened dental plaque?",,TARTAR. | BFBB | SpongeBob SquarePants:Battle for Bikini Bottom | SpongeBall | Duplicatotron 3000 | Tubelet | Golden spatula | Chomp-Bot | SpongeBall Arena | Shiny objects | Bubble Bowl | Bubble Bounce | Arf Dawg | Throw Fruit | SpongeBot SteelPants | Spongebob SquarePants: Battle for Bikini Bottom | Golden spatulas | Robo-Plankton | Tar-Tar | Bzzt-Bot | Cruise Bubble | Bomb-Bot | Thunder Tiki | Kah-Rah-Tae! | Robo-Sandy | SpongeBob: Battle for Bikini Bottom | Robo-Patrick | Battle for Bikini Bottom | Spongebob battle for bikini bottom | Ham-Mer | Freeze Fruit | Shiny object | Stone Tiki | SpongeBob: The Battle for Bikini Bottom | Shh Tiki | tartar | bomb bot | bzzt bot | kah rah tae | ham mer | tar tar | robo patrick | robo plankton | chomp bot | spongebob squarepants battle for bikini bottom | robo sandy,Tartar or Dental Calculus,1,,0.8718297365983595,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-641,triviaqa_rc_nocontext_validation_1000,train,Which singer played the Goblin King Jareth in the film Labyrinth'?,,"David Bowie | Hermione Farthingale | Ziggy Stardust (persona) | The Berlin Trilogy | Berlin Trilogy | Bowiesque | David bowie filmography | Davie Jones and the King Bees | Bowiean | Tao Jones Index | Bowie, David | The Konrads | Davie Jones with the King Bees | David Bowie's | David Bowi | Davis bowie | The Manish Boys | David Robert Hayward-Jones | The King of Glitter Rock | David Hayward-Jones | The Lower Third | Davy Jones and the Lower Third | bowie david | konrads | king of glitter rock | david robert hayward jones | davy jones and lower third | davie jones and king bees | ziggy stardust persona | manish boys | david hayward jones | david bowie s | davie jones with king bees | lower third",David Bowie,1,,0.9955753544815863,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-642,triviaqa_rc_nocontext_validation_1000,test,Who played Aunty Entity' in the film 'Mad Max Beyond the Thunderdome'?,,Tina Turner | Anna Bullock | Tina Turner's | Tina tuner | Tinna turner | Annie Mae Bullock | Anna Mae Bullock | tina turner s,Mary Hardwick,0,,0.40323966687013246,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-643,triviaqa_rc_nocontext_validation_1000,test,"Name the fantasy movie directed by Terry Gilliam, where 6 dwarves have stolen a map.",,Time Bandits | Tiny Ross | The Time Bandits,Monty Python and the Holy Grail,0,,0.8997550992237202,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-644,triviaqa_rc_nocontext_validation_1000,train,"Which TV comedy had characters McLaren, Blanco & Warren",,Porridge | Porridges | Parritch | Porage | Porrige | Hot cereal | Poridge,"""The League""",0,,0.7041476437488525,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-645,triviaqa_rc_nocontext_validation_1000,train,In which TV series would you find an Eagle Transporter,,Space 1999 | Alpha1999 | Space:1999 | The Woodgrove Trilogy | Space1999 | Alpha 1999 | Space: 1999 | woodgrove trilogy,"Eagle Transporter

(Note: The answer """,0,,0.5792780196357366,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-646,triviaqa_rc_nocontext_validation_1000,validation,Which jazz saxophonist was nicknamed Bird,,"Charlie Parker | Parker, Charlie Bird | Charlie Parker Residence | Charlie Parker Septet | Charles Parker, Jr. | Cool blues | The Charlie Parker Septet | Charlie “Bird” Parker | Charlie %22Bird%22 Parker | parker charlie bird | charlie 22bird 22 parker | charles parker jr","Charlie ""Bird"" Parker",1,,0.9038047620843216,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-647,triviaqa_rc_nocontext_validation_1000,train,Which patriotic Irving Berlin song includes the line  From the mountains to the prairie to the oceans white with foam ?,,God Bless AMERICA. | God Bless America (Celine Dion song) | God Bless the United States | God Bless the United States of America | God Bless America | god bless united states | god bless america celine dion song | god bless united states of america,"""God Bless America""",1,,0.9936571426018682,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-648,triviaqa_rc_nocontext_validation_1000,train,Who created the Miss World pageant?,,Eric Morley. | Eric Morley,Eric Morley,1,,0.8290614379949021,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-649,triviaqa_rc_nocontext_validation_1000,train,In Egyptian myth who was the God of chaos and disorder?,,Seth | Seth (Bible) | שֵׁת | Pillars of the sons of Seth | Sheis | Šet | pillars of sons of seth | seth bible,Set,0,,0.6245712452326584,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-650,triviaqa_rc_nocontext_validation_1000,test,What type of creature is a Painted Dragon?,,"Lizard. | Lizard Peninsula | Lizard, Cornwall | The Lizard | The Lizard (village) | West Lizard SSSI | East Lizard Heathlands | The Lizard Penninsula | Winnianton | lizard | lizard cornwall | lizard village | lizard penninsula",Reptile,0,,0.9609449305061388,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-651,triviaqa_rc_nocontext_validation_1000,train,Which method of painting consists of applying pigment to wet plaster?,,Fresco. | Fresco painting | Frescoes | Fresco | Affresco | Frescos,Fresco painting,1,,0.8964426729772835,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
